id,uploaded,pressure,temperature,light,do,ph,runtime,message,_id,time,lat,lon,sats,fix
23f46e82-42a9-416b-ace6-7b876ecdcd21,false,1020.6621057334618,29.40379361284704,1,29.55,0,4100.455619185,This is a test.,56nqq0KGqIvzCIpl,2022-04-06T12:00:00,12345.678,12345.678,1,0
877e635e-c5b8-4a21-aa64-07ea1ca5e77c,false,1019.3658017428825,29.4073180653686,1,30.33,0,4118.489775433,This is a test.,r3qsQ4SvtM4S7OJZ,2022-04-06T12:00:00,12345.678,12345.678,1,0
66096960-291e-4d1d-b41b-ea748417d68a,false,1020.4155241017113,29.411706966859924,1,27.55,0,4126.504511573,This is a test.,2kvuCldFe547ssh5,2022-04-06T12:00:00,12345.678,12345.678,1,0
17dfc209-a2a0-4731-9a2f-4c464e5051ed,false,1019.3591512091807,29.409579020077445,1,33.38,0,4150.544924287,This is a test.,IbdaBiLMYtaWU2Wz,2022-04-06T12:00:00,12345.678,12345.678,1,0
cc11e98f-8cd5-4c75-b7a3-dc080b362ce8,false,1020.2909541367117,29.406919072157734,1,29.34,0,4156.551642069,This is a test.,30DeMI7IJgbECbMd,2022-04-06T12:00:00,12345.678,12345.678,1,0
973d6577-4f44-4569-9b3e-1a598ae512fe,false,1018.8507572601026,29.40193162655669,1,28.65,0,4158.555503246,This is a test.,GuKDEMTS6r3xIB3t,2022-04-06T12:00:00,12345.678,12345.678,1,0
1dbb2e71-52ed-4d44-a28f-d14ca2e157c3,false,1019.1356436984555,29.407451063025405,1,27.74,0,4160.571699355,This is a test.,TgkvY3O3cOzRCKoF,2022-04-06T12:00:00,12345.678,12345.678,1,0
3756e8e0-d506-4589-9e84-87a76e8768f5,false,1018.8314788218734,29.414965365467765,1,29.26,0,4178.597835781,This is a test.,mdMkvZ8N2W2Y8K73,2022-04-06T12:00:00,12345.678,12345.678,1,0
0bd6439c-5e79-4730-aa77-28285aad614e,false,1019.288694628133,29.41077599140624,1,31.12,0,4186.610505222,This is a test.,qUp0PvNGzibjiUGz,2022-04-06T12:00:00,12345.678,12345.678,1,0
ee2b7ced-352b-47e9-afa3-0a0fb8216637,false,1019.3396232322499,29.41157397048687,1,37.03,0,4210.650828751,This is a test.,tYWcauao5Vjc0EQO,2022-04-06T12:00:00,12345.678,12345.678,1,0
23ba5497-0cae-4373-9541-3f7f50c495fd,false,1019.3884698074835,29.422080560360428,1,31.07,0,4222.672844155,This is a test.,Mpn05g1IW4BP9LWy,2022-04-06T12:00:00,12345.678,12345.678,1,0
59e0c3ee-fe98-4e1c-ab35-61a3b2a0d46c,false,1020.4063767353015,29.409313026007794,1,34.41,0,4234.696744045,This is a test.,fu2BSEfIOIulbRqJ,2022-04-06T12:00:00,12345.678,12345.678,1,0
cb96da11-8b83-4206-ace2-3413c75ca9f9,false,1019.3251945025434,29.40266312210838,1,37.78,0,4236.700293399,This is a test.,F8mI5CEaat0HHMSR,2022-04-06T12:00:00,12345.678,12345.678,1,0
097b3a21-4b87-42ef-8cd2-cb94f5f56f5b,false,1020.3712773787905,29.416561307021084,1,37.4,0,4242.706964079,This is a test.,xfjiGT7mo1CcvFbp,2022-04-06T12:00:00,12345.678,12345.678,1,0
38f1d3bd-0cca-42d5-af59-d575fbd84d87,false,1019.6532124359131,29.411839963192733,1,35.74,0,4246.715559064,This is a test.,xAaxZ2ihCIrvhXnf,2022-04-06T12:00:00,12345.678,12345.678,1,0
eb34ea40-fc88-4971-9818-c8566465e5a9,false,1019.6846777140192,29.41848972869093,1,38.26,0,4268.755684218,This is a test.,3C47NMxLAO9CqOlO,2022-04-06T12:00:00,12345.678,12345.678,1,0
e9a31cea-ce8f-4dfe-83c6-8bac272224c4,false,1019.619571824657,29.412371948123337,1,35.41,0,4276.769990212,This is a test.,ctTdGEEaDVXwbZKP,2022-04-06T12:00:00,12345.678,12345.678,1,0
297bbd06-64b2-42d1-920c-39f3a0202684,false,1020.2403135935892,29.4196201788518,1,34.51,0,4280.776041359,This is a test.,SIhilxaMxhm7LL1M,2022-04-06T12:00:00,12345.678,12345.678,1,0
381eecaa-faa2-4017-8e3f-86388b60ac5a,false,1019.5340106084274,29.418822214333204,1,36.6,0,4282.777691199,This is a test.,YpDxUTEo5yEQv942,2022-04-06T12:00:00,12345.678,12345.678,1,0
9f82a1b1-f81b-4361-ba97-f422f71b7854,false,1019.2281245662859,29.412105955738298,1,38.26,0,4296.804753194,This is a test.,EM0xJCOvnzQVK3On,2022-04-06T12:00:00,12345.678,12345.678,1,0
dbe167a1-4715-4374-b01d-1942d6c3fec1,false,1018.913060354162,29.40645357962194,1,38.26,0,4308.822896127,This is a test.,QwxctF2lRodbBWeS,2022-04-06T12:00:00,12345.678,12345.678,1,0
96075b09-b16d-4743-9bbb-b81622718026,false,1019.5917905330746,29.415231356127833,1,38.1,0,4312.830881525,This is a test.,xgSfwJqa8S2LB9ms,2022-04-06T12:00:00,12345.678,12345.678,1,0
b1ff3b7f-805f-4c2e-96c9-d3181cb930dd,false,1020.0772386566503,29.41290393241195,1,38.17,0,4340.875868339,This is a test.,gVNOKCicyRiFIjHT,2022-04-06T12:00:00,12345.678,12345.678,1,0
d4551249-363d-4143-8849-22d61f684635,false,1019.1785528261593,29.404724603043633,1,37.69,0,4376.94158587,This is a test.,EOTDaumfgS2mVWpQ,2022-04-06T12:00:00,12345.678,12345.678,1,0
2b0b0bec-bed4-4510-8242-57ce39c63d4e,false,1018.8355798727367,29.408116050707463,1,37.4,0,4382.952331203,This is a test.,wEAlI8UOEHMH6fBb,2022-04-06T12:00:00,12345.678,12345.678,1,0
7eceed67-9d4f-496f-bd1a-d75a95983e9d,false,1019.9712507645424,29.40904703177739,1,34.48,0,4396.981537818,This is a test.,hdPqaFSiarZC5Ddh,2022-04-06T12:00:00,12345.678,12345.678,1,0
40433723-9599-4cd2-85c8-e4e21d7a9d0b,false,1020.4273106283508,29.406387080648074,1,36.33,0,4409.002485098,This is a test.,JEzLxqZU6ZuJ8GHo,2022-04-06T12:00:00,12345.678,12345.678,1,0
0fab9cc8-2bf2-4fc3-83fc-1a45477770d7,false,1019.250405415034,29.401000630462704,1,36.91,0,4419.019776708,This is a test.,bxlmM0xtbnMFO1h5,2022-04-06T12:00:00,12345.678,12345.678,1,0
