id,uploaded,pressure,temperature,light,do,ph,runtime,message,_id,time,lat,lon,sats,fix
b45f36ca-a5e7-4ea2-8bd3-4fc38b66e287,false,1019.9789714379934,29.396412120994682,1,37.02,0,3829.980617485,This is a test.,wRyGx717zKy8xYaj,2022-04-04T12:00:00,12345.678,12345.678,1,0
593b0d9b-374b-4131-8df6-354802539782,false,1020.7964712663291,29.385439404726412,1,31.01,0,3870.055733197,This is a test.,VpGRKZv8R1e3MKDq,2022-04-04T12:00:00,12345.678,12345.678,1,0
4ed5e547-b193-4327-a0ba-a0b29a272f4f,false,1018.9161200821021,29.39315358527483,1,35.3,0,3874.063188929,This is a test.,vCAz9cYMZmxthIz9,2022-04-04T12:00:00,12345.678,12345.678,1,0
7872dbe3-c06d-4ab5-a18c-c389a53ef952,false,1019.406190312389,29.387899976974154,1,36.24,0,3876.063307866,This is a test.,JPiaC0LOYAtVuqcO,2022-04-04T12:00:00,12345.678,12345.678,1,0
47ba5c77-0cd1-44f4-9bb2-c7edf13ac0fb,false,1020.265736278714,29.387966478736303,1,35.77,0,3878.067214128,This is a test.,AtUDrvKYVUGHpT35,2022-04-04T12:00:00,12345.678,12345.678,1,0
c3c3e609-6681-4b64-bcea-9ce55fcbc9d0,false,1019.3983594984747,29.397077125325495,1,31.94,0,3896.097169693,This is a test.,6azgXZh4xEQ7iCPC,2022-04-04T12:00:00,12345.678,12345.678,1,0
19176e21-d406-4323-a10f-5d6c634aa3db,false,1019.2506331145676,29.400668131381508,1,37.42,0,3908.123683571,This is a test.,aXuXhV4x8HskxWu1,2022-04-04T12:00:00,12345.678,12345.678,1,0
3f6ad644-a2c1-4b4f-9b19-4ab4af9cdd7c,false,1020.2387199774414,29.39654512194113,1,38.26,0,3920.141431988,This is a test.,vUsKQXEGoTM5Vj3A,2022-04-04T12:00:00,12345.678,12345.678,1,0
acb9c78f-7c56-481a-8137-50646af5bfe0,false,1019.0201579356478,29.401200129791278,1,33.45,0,3922.148916981,This is a test.,8N7MpNLFFqyHMrzF,2022-04-04T12:00:00,12345.678,12345.678,1,0
d398bd94-303a-4fdc-a4c9-e17937f85727,false,1019.3987265623233,29.39315358527483,1,28.55,0,3956.20445385,This is a test.,Rw5oNgQK9SWjZetU,2022-04-04T12:00:00,12345.678,12345.678,1,0
dee88c4a-02ac-4146-bde3-388e15a95012,false,1020.1271222464391,29.39887263200933,1,27.86,0,3958.209332243,This is a test.,vrdLx2ayrdNe0xkW,2022-04-04T12:00:00,12345.678,12345.678,1,0
47cbae26-dbae-4080-b68b-88e107a5999e,false,1019.9323756149242,29.396079618453086,1,26.58,0,3974.237710306,This is a test.,iaiEjac7wX1uDgM0,2022-04-04T12:00:00,12345.678,12345.678,1,0
56c84641-2e13-4e26-96b6-5e03f1851f90,false,1020.6553673320188,29.402330624280808,1,28.91,0,3992.26538949,This is a test.,tbZPAn5hSLZnB8di,2022-04-04T12:00:00,12345.678,12345.678,1,0
be8a747f-cdbe-450b-9c15-3122e9308d0c,false,1019.4076570798177,29.39980363259633,1,26.67,0,4006.303585432,This is a test.,SFwiqo4W7kQU8OXM,2022-04-04T12:00:00,12345.678,12345.678,1,0
8a8cd234-4d49-475b-844b-db6d59335700,false,1020.0651023489597,29.402330624280808,1,27.11,0,4020.316204674,This is a test.,55I3SlCQ83Kf63lT,2022-04-04T12:00:00,12345.678,12345.678,1,0
397e2a4d-cd02-4a25-bcd0-f3e736182406,false,1019.5342119287437,29.408515042835234,1,26.25,0,4024.32542554,This is a test.,zEWxN0GYELdv2UGB,2022-04-04T12:00:00,12345.678,12345.678,1,0
172c23c9-55a3-4861-82c2-42fa3492fad8,false,1019.555409856455,29.392289071756068,1,28.35,0,4040.351765238,This is a test.,KP8utE9CdvPKEqC5,2022-04-04T12:00:00,12345.678,12345.678,1,0
4426825b-c147-4c2e-8517-f42dfc9b913f,false,1019.542541473161,29.417625264847402,1,24.93,0,4068.40469265,This is a test.,htoRT7FJhjjikMIs,2022-04-04T12:00:00,12345.678,12345.678,1,0
00c24906-07a4-4a1c-bbf0-9e5a166d3e0a,false,1019.2774983316165,29.411972959485524,1,27.59,0,4080.422129609,This is a test.,lZWrjkRR9OfvOw2i,2022-04-04T12:00:00,12345.678,12345.678,1,0
0b6ab739-6dd8-41f4-b184-2ba065f2e2c7,false,1019.5823273088579,29.406586577539542,1,28.71,0,4106.469205468,This is a test.,NGtRhFSf6pRgu1ds,2022-04-04T12:00:00,12345.678,12345.678,1,0
5a32c1a0-41c5-4a31-b3a8-06181e6a3b90,false,1019.6218548343459,29.403860112211987,1,29.21,0,4132.510936603,This is a test.,bu2REYPy1VstuS2k,2022-04-04T12:00:00,12345.678,12345.678,1,0
5a9c1738-46e7-442c-8fc8-470b26241954,false,1019.7283335500572,29.406786074340516,1,31.1,0,4140.526370655,This is a test.,x7rTLrp9NZvooJan,2022-04-04T12:00:00,12345.678,12345.678,1,0
b4028c27-1441-49cf-b8f9-ed49616c4269,false,1019.9965048949758,29.4105099980585,1,32.64,0,4148.541165088,This is a test.,SM5frRqwAOptPBLB,2022-04-04T12:00:00,12345.678,12345.678,1,0
3d0e7eb0-ba50-4622-8287-6648fa9448f7,false,1020.3353455861245,29.41297043040288,1,28.81,0,4154.548706195,This is a test.,stqQgCzqAH1l86bt,2022-04-04T12:00:00,12345.678,12345.678,1,0
0047e5a6-4700-4409-9d40-37fd6692aa83,false,1020.3391506782239,29.404658103809084,1,30.9,0,4174.588885865,This is a test.,39ADEzIb8ZP0zTfq,2022-04-04T12:00:00,12345.678,12345.678,1,0
da122612-1fa5-4281-8d56-d861700aec62,false,1019.4505785640474,29.41848972869093,1,28.28,0,4176.599959006,This is a test.,xLQfi0GZM2eCuY2E,2022-04-04T12:00:00,12345.678,12345.678,1,0
4b6a362e-8f46-4ea0-967e-6a9d655c1d6d,false,1019.862987667814,29.416095824664808,1,35.75,0,4200.638624861,This is a test.,QVYcsUnl6EcGnb8u,2022-04-04T12:00:00,12345.678,12345.678,1,0
