id,uploaded,pressure,temperature,light,do,ph,runtime,message,_id,time,lat,lon,sats,fix
1e1fc9a2-8078-4e5c-9140-975d773642d1,false,1019.9870782611164,29.414832370077534,1,29.15,0,4124.499437722,This is a test.,qw08V9XxFjx84jjK,2022-04-08T12:00:00,12345.678,12345.678,1,0
365379b7-c6ca-4c02-a12f-67673bf1a7a4,false,1019.3239579825342,29.4114409740738,1,31.71,0,4144.53102325,This is a test.,SL1u1yjVj2HPnxF3,2022-04-08T12:00:00,12345.678,12345.678,1,0
9eaf02f0-79c7-41a4-aab4-130870875d12,false,1018.6789713542646,29.42201406374329,1,31.4,0,4170.584206392,This is a test.,qSprxQlqy7i9Qu6w,2022-04-08T12:00:00,12345.678,12345.678,1,0
37ceab44-9323-4733-a951-5c6e4adbc71c,false,1019.5715717630607,29.41390140122303,1,31.45,0,4172.582822298,This is a test.,zLWgsD7QcsmFHWol,2022-04-08T12:00:00,12345.678,12345.678,1,0
022adaf2-d440-4468-9d05-b897ba987a14,false,1018.6702126333403,29.41203945761697,1,35.16,0,4204.641204561,This is a test.,ZyeZzfg0iwWfvWZe,2022-04-08T12:00:00,12345.678,12345.678,1,0
22782348-a13c-468b-a0cb-a74967b5a481,false,1019.8327868207532,29.41004450931382,1,31.06,0,4216.660350511,This is a test.,uwEUrOx6WoDcYoQa,2022-04-08T12:00:00,12345.678,12345.678,1,0
a4b0c640-3af9-4274-929d-daa190337c6e,false,1020.4804717769497,29.417026788886005,1,38.21,0,4248.724360438,This is a test.,TBzR8MTxBOJCGCmZ,2022-04-08T12:00:00,12345.678,12345.678,1,0
03db83de-4861-4f19-a1d2-135c9515dab0,false,1018.7469613272667,29.41270443837891,1,38.25,0,4250.722019858,This is a test.,jVtn6kOVPGYBtuBP,2022-04-08T12:00:00,12345.678,12345.678,1,0
b1ccc2c9-138b-43f9-a8cc-888b31bde5cd,false,1019.9526475600666,29.419088202666558,1,37.5,0,4286.787198748,This is a test.,RuKZLphbE5qvcUJZ,2022-04-08T12:00:00,12345.678,12345.678,1,0
d7529a6e-b044-4646-b291-1353a1f8ec45,false,1019.8711842877237,29.41130797762048,1,37.76,0,4338.875918314,This is a test.,iOTnbRLr3ZOUrKyl,2022-04-08T12:00:00,12345.678,12345.678,1,0
b9dd87f5-90d3-4692-bde9-046b8a59c6f7,false,1019.7269658193575,29.41682729671834,1,36.83,0,4348.894871441,This is a test.,qjsVNRbbQVpELbc0,2022-04-08T12:00:00,12345.678,12345.678,1,0
d9837a5b-630f-4539-96a7-c8239ede45ce,false,1020.508766617297,29.416228819673847,1,34.35,0,4366.927522471,This is a test.,p3GKavBpqzq5Ummj,2022-04-08T12:00:00,12345.678,12345.678,1,0
ce5368bd-4baf-4ccc-8b29-0cf415578c28,false,1018.5865483465197,29.40625408267033,1,35.01,0,4368.932883858,This is a test.,yg62MGlzLnu3lbdf,2022-04-08T12:00:00,12345.678,12345.678,1,0
e5e4de96-0337-4db6-ae68-05d58d1088e9,false,1019.7261497629864,29.40705206993482,1,35.7,0,4384.955216013,This is a test.,OfkHNnLm2RqJwP8p,2022-04-08T12:00:00,12345.678,12345.678,1,0
7b59d9b6-ef22-46a8-9e90-aa8436a57c59,false,1020.0741432583687,29.406586577539542,1,36.63,0,4417.017940765,This is a test.,AypZroFYrnuW5Pjf,2022-04-08T12:00:00,12345.678,12345.678,1,0
